step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
72,PAYMENT,82.86,15131.42,49946.33,21039.43,98410.1,0,0
381,CASH_OUT,1315.6,31864.36,26962.09,81059.59,75451.53,0,0
266,TRANSFER,881.15,10267.46,31168.98,89397.28,87205.05,0,0
67,PAYMENT,29.15,77631.52,51244.86,53031.13,94841.0,0,0
653,TRANSFER,1270.75,4804.91,22572.3,61156.7,90655.52,0,0
64,DEBIT,329.37,90517.25,50169.09,66783.65,61573.21,0,0
30,DEBIT,44.31,75871.67,90449.38,55231.79,36953.8,0,0
557,CASH_OUT,1909.29,53777.14,29543.65,67482.48,25103.52,0,0
646,TRANSFER,8661.1,24857.43,44176.94,21239.06,91471.36,0,0
16,CASH_OUT,2262.75,9106.72,27787.91,79863.19,44741.27,0,0
278,TRANSFER,4277.05,81393.85,65135.91,73502.72,49988.22,0,0
731,TRANSFER,269.8,58248.91,82480.18,46036.67,9725.33,0,0
277,DEBIT,702.44,43124.81,96127.7,44173.52,19417.88,0,0
221,PAYMENT,2925.07,49621.13,63347.29,31000.18,94150.01,0,0
193,PAYMENT,394.17,41339.35,33905.49,55344.61,95351.03,0,0
670,DEBIT,1811.41,45346.52,25133.62,95301.37,22489.8,0,0
24,DEBIT,1276.85,18480.16,5245.74,29943.48,12545.79,0,0
141,TRANSFER,1846.95,67585.65,34897.52,82437.48,67277.52,0,0
734,PAYMENT,6767.56,26429.04,80218.39,43470.03,70636.92,0,0
26,CASH_OUT,2904.37,32159.5,79748.76,42640.2,41540.59,0,0
98,CASH_OUT,9035.75,48978.06,84721.08,37898.07,39676.62,0,0
276,PAYMENT,260.7,98562.94,40194.99,95374.53,88902.7,0,0
573,PAYMENT,1245.53,44910.93,63723.17,48098.63,5508.71,0,0
243,PAYMENT,566.43,17023.08,15668.71,56341.96,46609.39,0,0
433,TRANSFER,2193.33,66132.18,61688.9,57136.54,53495.61,0,0
9,DEBIT,28.57,20676.57,64489.36,43504.91,79823.13,0,0
272,DEBIT,4478.63,88679.62,60829.8,27365.35,76233.25,0,0
32,TRANSFER,1837.72,72653.9,33521.72,82266.06,6700.35,0,0
605,CASH_OUT,2222.06,6223.35,64235.06,48326.43,47501.52,0,0
479,TRANSFER,3162.75,27689.6,99.0,59387.29,73775.05,0,0
128,PAYMENT,2739.07,30035.21,43107.81,47220.79,15054.0,0,0
17,DEBIT,2324.81,86675.97,46478.29,61819.05,95836.64,0,0
553,DEBIT,5900.44,82382.92,7197.14,93783.32,89919.22,0,0
473,TRANSFER,542.25,86363.75,6303.16,81854.65,37402.09,0,0
301,DEBIT,199.64,99791.18,83815.02,39681.61,92655.97,0,0
42,TRANSFER,1996.02,56290.83,67388.77,87715.81,46386.81,0,0
52,DEBIT,133.14,6451.02,63521.42,17689.0,10444.97,0,0
188,TRANSFER,1615.73,52730.15,37824.47,80927.31,31840.71,0,0
151,PAYMENT,2403.52,51554.21,10805.07,89318.23,43310.1,0,0
244,TRANSFER,2241.72,48013.02,39032.01,82689.81,76262.35,0,0
491,DEBIT,823.86,1085.25,81264.23,59152.01,15634.44,0,0
127,TRANSFER,2267.7,14118.96,8746.05,32819.49,64554.25,0,0
717,TRANSFER,815.73,20358.23,87954.33,49029.03,99598.6,0,0
409,DEBIT,3276.92,87494.31,68978.4,23491.19,20801.79,0,0
612,PAYMENT,4110.86,12298.2,26872.6,56254.96,92783.74,0,0
344,TRANSFER,2192.25,43830.7,77257.85,53277.72,19288.36,0,0
591,CASH_OUT,1974.65,59839.91,69707.23,42590.11,37396.22,0,0
695,CASH_OUT,678.23,24539.95,93796.02,54689.02,18735.75,0,0
98,PAYMENT,1251.93,27702.62,34206.03,13155.89,71066.73,0,0
68,PAYMENT,523.2,73749.15,30668.4,55895.79,99116.08,0,0
28,DEBIT,2436.88,80642.81,20977.54,83164.2,57813.8,0,0
29,DEBIT,2101.65,70563.72,83971.48,32583.06,21697.69,0,0
634,TRANSFER,231.31,95184.27,79368.8,28670.08,47942.11,0,0
212,PAYMENT,4561.92,28540.52,8025.07,56649.38,95319.91,0,0
688,TRANSFER,8789.57,99973.89,99830.84,76992.25,15654.39,0,0
617,DEBIT,305.47,6034.31,26525.52,17991.84,36754.98,0,0
480,TRANSFER,644.68,27316.62,82210.55,25478.68,14116.84,0,0
72,TRANSFER,3446.23,51416.55,64257.19,71190.04,53904.15,0,0
491,TRANSFER,1004.85,34720.7,88337.66,41508.45,49044.13,0,0
110,PAYMENT,118.77,13850.52,57175.08,2161.27,50679.54,0,0
113,CASH_OUT,4855.39,77827.18,79709.09,63117.57,29736.11,0,0
397,PAYMENT,1490.27,26203.72,57711.36,5068.1,52266.64,0,0
232,TRANSFER,62.89,63644.64,75403.25,16696.57,60565.9,0,0
43,DEBIT,1140.77,70397.54,69380.84,39128.72,32541.64,0,0
265,CASH_OUT,3596.69,12821.49,4813.61,99437.23,33417.08,0,0
46,TRANSFER,1003.02,5193.41,39407.43,54659.08,84209.01,0,0
570,TRANSFER,279.19,97433.4,12259.45,83961.52,88984.43,0,0
225,DEBIT,84.08,78567.31,74212.04,45226.77,66892.74,0,0
652,TRANSFER,3022.62,38029.75,57095.38,94281.35,67321.26,0,0
101,TRANSFER,1427.93,72386.99,77281.28,11588.94,32519.2,0,0
281,CASH_OUT,772.56,74390.33,45374.06,18885.79,72542.7,0,0
238,PAYMENT,3501.28,78411.12,94284.6,62279.13,50374.53,0,0
601,DEBIT,240.47,81347.8,43034.3,41646.4,48498.2,0,0
246,DEBIT,357.59,46472.56,51448.96,35158.93,95909.73,0,0
691,DEBIT,985.35,34811.22,43991.56,99652.21,85712.5,0,0
743,PAYMENT,79.88,37834.59,52707.09,30676.36,79358.23,0,0
99,PAYMENT,3846.25,45838.0,54747.65,34598.67,83772.26,0,0
727,CASH_OUT,1225.51,31117.92,7241.18,5123.2,87070.18,0,0
200,CASH_OUT,1802.05,19668.91,71197.03,75809.86,65874.11,0,0
256,DEBIT,94.73,75578.52,56291.96,16059.35,44435.49,0,0
437,PAYMENT,4024.14,88247.1,94416.04,52506.44,91625.14,0,0
494,CASH_OUT,6982.85,87603.42,46138.97,33232.92,16984.73,0,0
436,TRANSFER,4373.61,29918.66,5874.66,56373.15,5113.52,0,0
707,PAYMENT,2305.44,12904.03,89005.13,52359.65,69706.83,0,0
24,TRANSFER,3140.22,46433.88,72386.74,83212.67,35411.49,0,0
363,CASH_OUT,3775.55,22109.34,34226.9,54753.4,29233.1,0,0
270,TRANSFER,488.34,45914.08,6109.53,98539.88,56450.53,0,0
738,CASH_OUT,309.22,57808.09,41818.59,46076.81,50314.95,0,0
228,DEBIT,456.96,82304.58,74663.78,96513.48,33349.8,0,0
128,DEBIT,4381.77,79274.77,92943.28,47252.07,3354.58,0,0
543,DEBIT,820.61,1757.21,61512.85,83756.61,17690.63,0,0
58,PAYMENT,332.68,7752.2,55495.52,8152.09,40992.42,0,0
325,PAYMENT,15591.1,97220.52,39616.96,58206.83,32500.96,0,1
659,DEBIT,368.42,31569.33,47528.39,51571.19,77585.43,0,0
106,PAYMENT,247.3,88029.69,60109.53,89495.51,15834.12,0,0
437,CASH_OUT,3591.87,20380.25,66533.31,10673.08,81550.05,0,0
85,TRANSFER,3731.14,85469.96,63815.64,83320.17,67015.66,0,0
2,CASH_OUT,1596.02,6442.38,91676.54,99716.23,50782.53,0,0
437,DEBIT,643.47,15354.42,30032.45,77724.71,36613.02,0,0
451,TRANSFER,735.4,81068.3,78025.59,31393.34,61690.58,0,0
565,CASH_OUT,723.5,87814.73,8391.57,33773.01,73447.21,0,0
441,TRANSFER,4013.36,49862.82,9567.19,57743.22,87775.97,0,0
222,PAYMENT,34.48,19283.36,1828.27,18762.05,51702.66,0,0
25,TRANSFER,2478.07,71643.52,3213.09,7894.41,57078.69,0,0
35,TRANSFER,6211.63,11706.0,28037.92,500.24,64785.48,0,0
669,DEBIT,2791.58,66674.81,97994.66,92479.67,44274.1,0,0
343,PAYMENT,1350.1,63027.52,26372.78,79030.13,15214.8,0,0
366,CASH_OUT,171.68,47029.65,81438.69,81128.57,91930.43,0,0
657,DEBIT,62.03,61874.83,45753.59,27461.84,68097.09,0,0
336,TRANSFER,466.95,67053.44,65686.3,63336.63,17480.87,0,0
433,CASH_OUT,1894.91,56889.63,63561.55,75814.45,79054.74,0,0
457,TRANSFER,1211.0,8937.39,24880.83,50907.31,64829.99,0,0
479,TRANSFER,1841.76,6841.38,61503.89,82759.71,37574.69,0,0
398,CASH_OUT,179.37,98645.58,88996.85,26127.02,23688.76,0,0
343,TRANSFER,3517.74,81899.46,16995.08,64221.48,16884.22,0,0
691,TRANSFER,2273.03,38133.26,29197.57,72800.66,65350.2,0,0
280,CASH_OUT,2030.8,76262.36,48275.53,38700.98,28960.75,0,0
352,CASH_OUT,379.2,2.62,69221.27,17279.48,82148.02,0,0
197,DEBIT,1579.46,49744.64,32563.5,70818.02,29174.05,0,0
225,CASH_OUT,590.04,64.27,31007.13,61583.48,84831.98,0,0
47,DEBIT,5391.31,45864.44,78497.94,66281.21,18154.27,0,0
185,CASH_OUT,1257.55,73682.98,85365.53,29875.34,59536.08,0,0
162,DEBIT,734.87,53944.61,34933.25,6205.11,32630.7,0,0
643,DEBIT,6018.76,31493.47,22247.7,48903.13,71330.0,0,0
295,TRANSFER,460.58,78118.82,81683.09,16973.59,31081.9,0,0
92,PAYMENT,1358.22,75643.64,67255.96,10020.58,39008.69,0,0
587,CASH_OUT,374.68,81064.3,40800.47,22097.63,59433.57,0,0
650,CASH_OUT,198.11,59449.99,91695.02,43626.17,84966.02,0,0
168,TRANSFER,106.65,73503.07,92852.26,41172.28,85647.08,0,0
258,PAYMENT,31.67,82418.39,73930.91,84888.9,1056.05,0,0
557,PAYMENT,2471.81,40588.97,93576.82,15484.93,85910.15,0,0
309,CASH_OUT,981.66,48437.83,35371.45,10345.44,66194.63,0,0
649,CASH_OUT,5099.93,62686.64,81997.32,81701.4,13825.66,0,0
615,DEBIT,1970.13,48630.04,55662.38,33395.85,87355.77,0,0
129,PAYMENT,3288.0,11063.5,14381.5,95880.48,90290.33,0,0
673,PAYMENT,663.99,99464.55,45899.86,61784.87,83885.57,0,0
550,DEBIT,478.34,88773.4,2028.62,78005.27,96672.62,0,0
569,DEBIT,1174.6,82126.79,78018.2,92010.87,82937.05,0,0
161,CASH_OUT,3514.25,90615.44,61180.09,63948.72,25335.49,0,0
176,PAYMENT,1304.67,24934.3,7047.55,74654.46,97041.92,0,0
288,TRANSFER,1598.65,78930.94,51564.85,2580.58,43857.84,0,0
405,DEBIT,888.04,27097.3,14874.73,65642.3,18853.24,0,0
657,PAYMENT,1794.88,88604.18,48863.41,35746.94,49296.66,0,0
580,PAYMENT,1408.88,16328.53,97592.14,39025.76,38749.03,0,0
340,PAYMENT,1241.57,93545.86,43879.56,23225.07,88112.83,0,0
268,PAYMENT,1591.72,45311.72,18324.63,3555.18,10361.91,0,0
218,DEBIT,1085.24,31988.81,6012.14,87988.91,46864.2,0,0
164,TRANSFER,3097.01,91546.46,4462.01,92747.03,27526.02,0,0
691,TRANSFER,141.0,81549.45,13482.17,44693.22,20260.01,0,0
391,DEBIT,874.37,71422.5,8180.47,53674.65,74203.44,0,0
417,PAYMENT,2798.45,49381.17,612.53,38749.04,1174.41,0,0
48,DEBIT,910.23,32136.22,33211.93,18083.08,87172.67,0,0
194,DEBIT,1268.07,15361.64,30928.44,49885.21,16779.16,0,0
718,PAYMENT,995.89,96981.19,85002.14,15205.13,64062.15,0,0
84,DEBIT,862.37,46485.81,10944.44,61820.4,44711.86,0,0
613,DEBIT,1595.55,86068.25,72230.4,65140.82,71158.8,0,0
667,PAYMENT,357.18,48413.74,84187.29,28397.11,56468.18,0,0
47,TRANSFER,1144.95,55687.5,17062.6,64506.41,7556.57,0,0
234,DEBIT,2809.29,46707.59,10463.27,86536.66,68892.16,0,0
299,CASH_OUT,18.84,95109.29,15244.88,77787.25,72579.04,0,0
147,PAYMENT,1846.86,20240.71,2204.6,27948.6,61965.65,0,0
196,CASH_OUT,8039.77,3947.1,22324.79,26763.16,24843.59,1,0
22,DEBIT,1030.84,58133.58,44272.72,95699.61,10893.01,0,0
194,TRANSFER,1549.28,28699.85,146.48,45742.56,22602.95,0,0
386,DEBIT,302.27,32739.52,72962.02,47833.57,82669.7,0,0
364,PAYMENT,2451.33,94427.78,687.46,30825.26,67755.83,0,0
274,TRANSFER,1082.08,91028.07,70662.29,28555.85,14507.97,0,0
384,DEBIT,2931.01,7265.84,39087.27,52505.23,34361.5,0,0
208,PAYMENT,269.05,98550.03,17810.92,56551.34,31860.99,0,0
275,CASH_OUT,157.19,27818.45,77625.64,15960.55,80651.05,0,0
729,DEBIT,659.71,8364.68,75494.47,31571.6,29376.99,0,0
496,CASH_OUT,383.62,21073.32,29362.44,18190.57,77818.96,0,0
539,PAYMENT,3398.8,84777.99,47486.8,76635.45,14396.55,0,0
527,PAYMENT,2836.55,88042.11,63506.25,78143.86,79956.15,0,0
159,CASH_OUT,6798.21,34133.56,49635.51,56313.11,26484.62,0,0
726,TRANSFER,137.95,62947.34,44400.53,96886.46,10791.56,0,0
460,DEBIT,677.77,21451.78,31020.09,97911.97,54311.18,0,0
394,PAYMENT,7045.01,17152.21,78650.53,36605.47,5960.7,0,0
439,TRANSFER,225.44,96147.7,17951.26,66608.8,39446.27,0,0
379,PAYMENT,1345.98,85240.31,64913.15,44.49,10935.01,0,0
164,PAYMENT,2133.29,90924.1,42426.51,78503.44,42528.03,0,0
639,PAYMENT,516.31,88213.99,84567.78,71164.33,67732.33,0,0
330,CASH_OUT,2993.66,87417.72,84241.1,21507.18,98082.43,0,0
570,CASH_OUT,3823.93,47295.13,69002.26,15042.38,48846.44,0,0
147,PAYMENT,1013.99,77357.5,78617.28,59058.72,77031.59,0,0
110,DEBIT,2435.91,54602.32,65781.39,76204.99,36779.81,0,0
394,TRANSFER,1513.18,5579.24,5611.86,37698.11,61504.74,0,0
561,PAYMENT,2280.08,13535.29,57865.68,10350.79,73113.23,0,0
182,TRANSFER,1195.36,36436.75,36038.98,92476.63,30918.54,0,0
573,PAYMENT,69.01,32316.48,49724.32,89944.98,93474.36,0,0
443,TRANSFER,784.27,58344.3,4420.85,35688.45,54638.48,0,0
130,DEBIT,698.67,34941.28,84536.36,61594.27,70902.02,0,0
403,TRANSFER,5159.31,45221.01,91140.14,99715.28,1639.09,0,0
505,PAYMENT,1154.02,41949.31,85240.3,24649.18,66586.92,0,0
720,DEBIT,4676.02,39529.3,58577.04,8745.93,78601.93,0,0
654,PAYMENT,11.37,49406.19,82501.65,71983.09,45409.13,0,0
22,PAYMENT,2000.73,84344.86,48950.68,31491.49,5643.34,0,0
17,CASH_OUT,1220.05,54300.86,79667.4,80347.76,19828.91,0,0
634,TRANSFER,91.39,81946.4,48063.11,41694.51,95863.56,0,0
282,PAYMENT,1261.31,19211.83,86319.87,33941.65,8943.57,0,0
227,DEBIT,968.47,54623.02,31918.21,45040.74,53105.05,0,0
420,DEBIT,479.57,71158.82,95570.95,51932.36,80686.93,0,0
373,DEBIT,164.14,37627.54,4593.5,21370.55,65992.21,0,0
301,CASH_OUT,3124.58,80978.48,54611.9,46328.15,28137.85,0,0
286,PAYMENT,1875.2,62562.79,52753.97,74684.37,21877.77,0,0
116,DEBIT,1786.73,612.22,62928.88,96442.66,63472.09,0,0
149,CASH_OUT,4724.26,81977.98,51766.51,94702.78,61413.43,0,0
404,DEBIT,24.75,17015.46,63275.83,34579.06,62102.37,0,0
682,CASH_OUT,1559.43,85476.29,93995.74,52898.57,31373.73,0,0
90,TRANSFER,6104.48,73825.64,28240.74,98492.25,37237.97,0,0
119,PAYMENT,1195.89,70930.67,72490.08,3093.58,8999.2,0,0
696,DEBIT,1277.79,69628.09,57007.78,36433.27,17561.62,0,0
739,CASH_OUT,144.27,24612.2,61119.75,40322.87,11846.78,0,0
93,PAYMENT,2435.05,98893.18,46311.22,68599.68,76485.44,0,0
629,TRANSFER,2870.35,58559.57,37521.72,72722.54,8650.41,0,0
447,CASH_OUT,299.44,57556.75,39557.38,94801.87,24788.01,0,0
312,DEBIT,2033.49,80414.18,38842.19,90709.07,68116.49,0,0
318,PAYMENT,935.14,11758.83,90083.41,45770.77,26997.83,0,0
121,TRANSFER,1663.78,86047.81,95180.49,71956.15,67164.79,0,0
317,TRANSFER,2247.03,60615.21,82696.01,41654.25,96956.27,0,0
138,CASH_OUT,212.41,7936.4,15370.17,17231.05,52474.2,0,0
743,TRANSFER,716.03,53019.15,28991.77,43329.61,1286.64,0,0
660,DEBIT,3696.12,88709.55,22683.49,9074.88,14134.09,0,0
284,CASH_OUT,371.38,91409.58,75027.69,9858.99,15929.69,0,0
654,TRANSFER,2100.63,63472.3,902.96,19935.69,24953.64,0,0
520,PAYMENT,3622.04,52461.73,51722.29,55180.21,70046.1,0,0
505,DEBIT,1960.99,50476.05,66300.27,27521.37,60749.4,0,0
391,PAYMENT,3076.27,16556.67,25290.02,32101.81,25294.69,0,0
5,TRANSFER,1342.76,18168.82,86189.47,29747.09,36780.82,0,0
367,DEBIT,4284.95,70433.47,13390.58,20542.35,67817.62,0,0
492,PAYMENT,2261.62,69888.09,49256.35,24181.0,74443.96,0,0
466,TRANSFER,836.3,165.17,39299.41,39681.03,68281.61,0,0
235,DEBIT,1467.35,34941.69,47413.74,86772.04,50679.51,0,0
362,DEBIT,2082.29,72392.49,68334.52,48344.79,49359.67,0,0
522,DEBIT,3098.98,13924.53,35832.18,80048.66,28819.92,0,0
242,TRANSFER,369.16,74665.21,60065.3,9700.18,5383.81,0,0
442,TRANSFER,9287.85,36700.56,9924.58,72233.71,39963.77,0,0
188,DEBIT,326.31,93987.64,12902.18,73268.02,33427.31,0,0
404,DEBIT,1568.45,93092.92,8316.57,50173.23,74361.75,0,0
427,DEBIT,35.05,19481.27,48656.82,92607.76,4175.46,0,0
413,TRANSFER,1161.02,81340.75,97075.94,59356.2,14225.32,0,0
514,CASH_OUT,5.35,33881.89,13089.82,94688.19,62609.74,0,0
154,PAYMENT,145.64,37025.83,58570.25,80156.91,90858.28,0,0
203,PAYMENT,1588.33,85566.46,32163.18,10613.84,78757.32,0,0
217,PAYMENT,1219.18,51514.54,72175.03,35086.99,32003.4,0,0
482,CASH_OUT,130.82,71839.72,5917.38,27.39,53243.6,0,0
315,TRANSFER,5354.22,31964.96,39586.67,50285.46,68831.21,0,0
617,DEBIT,862.34,78010.09,27776.34,48463.34,43807.77,0,0
1,DEBIT,2715.96,73067.06,22779.02,75087.24,27915.55,0,0
503,CASH_OUT,6569.5,95653.48,64231.79,34910.96,28655.2,0,0
278,PAYMENT,4792.38,18866.55,61516.91,15586.6,87423.41,0,0
194,TRANSFER,2295.0,24147.71,40021.23,65401.48,76230.79,0,0
248,TRANSFER,36.65,99427.78,51143.95,98056.11,32402.49,0,0
88,TRANSFER,2048.92,63589.35,28107.08,94925.8,9279.14,0,0
434,DEBIT,174.42,13492.24,45440.32,37185.48,39119.69,0,0
420,PAYMENT,1114.35,73595.77,78555.1,24350.16,47311.94,0,0
253,PAYMENT,4906.39,16793.61,29290.5,48021.02,35480.12,0,0
429,CASH_OUT,254.17,50637.49,28447.25,22710.99,67369.29,0,0
164,PAYMENT,2442.92,95146.98,63900.48,32700.63,38588.1,0,0
495,DEBIT,667.13,51428.05,82277.0,3394.8,37261.35,0,0
162,DEBIT,352.66,60058.59,82100.36,64215.59,6477.72,0,0
507,TRANSFER,549.52,42822.12,38026.95,9880.88,2776.27,0,0
265,TRANSFER,1041.99,81005.38,7617.43,78074.12,51657.15,0,0
110,PAYMENT,3273.5,19214.0,18871.25,46424.04,40171.58,0,0
719,TRANSFER,1447.85,51581.07,17218.88,72160.57,30807.0,0,0
319,TRANSFER,862.08,35166.87,15102.32,80662.74,49688.83,0,0
132,CASH_OUT,387.17,85308.85,96056.09,35821.21,98100.87,0,0
133,TRANSFER,585.49,45650.84,36208.89,35023.92,62236.7,0,0
394,TRANSFER,5826.93,22790.36,58063.98,63340.68,55847.19,0,0
620,PAYMENT,500.74,89293.97,42944.23,18512.12,82444.54,0,0
684,PAYMENT,788.94,54306.29,91258.94,92120.71,39757.81,0,0
552,TRANSFER,1339.55,83862.42,74169.36,78048.11,69925.8,0,0
35,CASH_OUT,1202.92,38294.7,72367.61,34849.63,79425.35,0,0
571,DEBIT,730.61,95827.06,46114.89,19244.49,39137.42,0,0
705,DEBIT,32.35,68622.98,74652.69,65388.06,34002.03,0,0
722,DEBIT,3476.4,95510.0,80128.48,213.72,59107.51,0,0
372,CASH_OUT,160.03,27261.8,98282.71,3617.71,81563.21,0,0
31,TRANSFER,3120.69,60026.51,13879.09,27253.53,23918.93,0,0
174,DEBIT,733.91,17683.45,67579.73,68326.9,35501.46,0,0
390,TRANSFER,4844.07,5122.43,19560.02,49957.63,6831.45,0,0
710,TRANSFER,1374.91,14711.21,63325.43,36944.73,96289.06,0,0
106,TRANSFER,23.37,73734.56,24298.75,49814.12,22309.94,0,0
275,DEBIT,1459.65,86499.51,7578.07,19360.53,40804.37,0,0
96,CASH_OUT,4807.14,6246.91,76309.67,32804.89,5776.87,0,0
682,CASH_OUT,80.49,36152.27,39056.19,28892.22,64667.53,0,0
30,CASH_OUT,1224.79,52382.15,24596.57,17594.67,53717.26,0,0
161,CASH_OUT,2405.14,45629.45,78226.36,40143.62,4646.19,0,0
306,TRANSFER,136.88,6243.31,39892.88,3220.16,78726.9,0,0
623,DEBIT,532.06,27780.72,22095.38,32091.42,47927.0,0,0
724,CASH_OUT,70.29,45750.4,62870.95,55299.39,43895.34,0,0
196,CASH_OUT,1627.86,2762.17,22419.87,80586.04,62706.94,0,0
608,CASH_OUT,3372.66,56197.24,96344.24,61537.06,54990.76,0,0
338,PAYMENT,881.83,73682.06,51073.86,8303.29,63317.11,0,0
138,TRANSFER,236.34,20415.01,88355.73,84862.61,80968.38,0,0
447,CASH_OUT,1492.35,48037.33,7146.1,94818.66,20792.92,0,0
310,TRANSFER,4026.29,43161.74,42124.07,5099.0,40002.76,0,0
179,TRANSFER,1775.79,32997.36,1055.36,78886.66,85337.13,0,0
337,TRANSFER,491.5,71017.55,54845.04,74452.44,25008.33,0,0
234,PAYMENT,489.99,76364.89,34383.88,85362.87,338.13,0,0
249,PAYMENT,835.91,25902.18,75799.9,31403.99,20389.08,0,0
132,CASH_OUT,175.34,98986.54,7125.27,54900.7,28433.01,0,0
249,TRANSFER,1561.18,47759.66,45151.03,69781.18,76529.11,0,0
455,PAYMENT,7155.35,96239.82,27618.28,29149.06,92412.32,0,0
499,DEBIT,3255.26,8749.28,36859.21,842.46,64296.41,0,0
63,DEBIT,1581.93,83663.37,68647.76,85433.45,28804.32,0,0
392,TRANSFER,5063.47,58114.18,25212.64,96708.24,19824.86,0,0
257,DEBIT,1721.93,95562.18,81231.32,97870.73,22187.77,0,0
248,CASH_OUT,3209.59,64832.1,23095.54,23685.84,93500.51,0,0
264,DEBIT,408.19,68591.13,61684.99,40826.14,28489.29,0,0
467,DEBIT,427.9,64250.7,64194.79,4815.19,50706.61,0,0
361,DEBIT,4040.81,16636.38,30910.46,85411.5,82801.62,0,0
393,TRANSFER,525.37,60985.23,43947.43,40235.32,74738.0,0,0
179,PAYMENT,1616.4,40439.58,12951.49,25928.79,67360.91,0,0
506,DEBIT,479.62,72276.28,41732.84,14361.62,77743.57,0,0
499,DEBIT,1866.84,34148.88,66520.62,37689.16,54264.81,0,0
677,TRANSFER,1218.22,75101.41,45384.69,76457.79,91547.34,0,0
603,CASH_OUT,3403.7,95968.57,50962.56,23729.26,29978.02,0,0
704,CASH_OUT,2936.36,11838.11,29492.44,84868.01,46515.99,0,0
292,PAYMENT,538.24,53511.46,94495.34,86728.24,44355.71,0,0
588,TRANSFER,1435.21,64995.09,23681.8,54367.95,67269.1,0,0
99,PAYMENT,7893.29,41013.55,4123.87,44823.89,27655.79,0,0
607,DEBIT,1479.88,80859.03,74280.16,61897.89,79770.18,0,0
181,PAYMENT,1154.49,88173.86,90200.96,34247.73,69541.63,0,0
403,PAYMENT,89.79,53680.49,26444.36,2093.21,87590.48,0,0
666,DEBIT,1727.89,44972.36,45142.06,67158.82,68631.15,0,0
374,PAYMENT,5775.72,73370.48,32923.38,80123.91,70319.47,0,0
624,PAYMENT,4746.91,11947.54,84059.45,60834.01,17393.55,0,0
683,DEBIT,2480.4,60288.02,32107.65,351.31,67047.26,0,0
253,DEBIT,829.39,24787.23,7137.2,64036.08,25853.01,0,0
122,DEBIT,2678.12,95467.24,70223.82,40305.34,39930.12,0,0
442,PAYMENT,1614.81,58680.84,91786.59,22305.66,2815.28,0,0
717,DEBIT,1615.1,88648.84,84410.08,26988.29,35998.14,0,0
245,TRANSFER,3422.08,28965.32,56593.16,88235.97,90872.09,0,0
639,PAYMENT,541.17,51552.21,45735.25,69019.42,60767.37,0,0
491,DEBIT,1737.44,22022.71,15715.54,39024.78,92261.5,0,0
46,PAYMENT,1841.7,78044.66,33745.17,28453.4,18474.96,0,0
452,TRANSFER,5197.37,47552.53,51252.74,49456.29,30055.46,0,0
296,DEBIT,48.87,14254.19,2113.89,87780.32,3607.81,0,0
141,DEBIT,1303.37,17461.53,10375.75,5388.19,95962.35,0,0
633,CASH_OUT,610.89,77750.12,55377.75,51118.12,3282.13,0,0
521,TRANSFER,3626.64,8870.59,33297.13,91740.36,80371.13,0,0
66,TRANSFER,719.07,47886.5,32602.83,47321.87,79488.25,0,0
483,CASH_OUT,656.51,26132.09,46730.54,82220.65,11760.04,0,0
309,TRANSFER,2255.32,92441.74,21429.0,24206.35,4213.31,0,0
460,DEBIT,666.56,23371.61,18960.67,42775.02,86021.98,0,0
593,CASH_OUT,1030.77,16807.25,16104.66,93408.84,90868.32,0,0
398,PAYMENT,66.6,45091.51,60167.49,28105.26,39613.68,0,0
469,DEBIT,881.53,67256.73,848.22,22299.97,29971.6,0,0
617,TRANSFER,2429.65,68983.16,32820.4,58336.36,84405.81,0,0
392,CASH_OUT,1607.42,64586.83,90259.78,71235.49,10227.16,0,0
97,PAYMENT,306.57,31996.15,93756.05,61702.1,56737.93,0,0
190,CASH_OUT,3432.55,2609.09,20913.72,75796.79,21949.62,0,0
195,DEBIT,815.65,65772.07,5193.39,92593.51,96720.44,0,0
334,DEBIT,4207.43,90064.63,12267.49,48004.42,11297.98,0,0
83,CASH_OUT,3693.27,31765.05,48265.58,49876.73,29444.51,0,0
251,CASH_OUT,316.11,15164.43,42436.95,44423.71,37481.67,0,0
70,TRANSFER,4806.62,30114.22,59248.94,72991.24,66032.45,0,0
292,DEBIT,158.81,55539.17,97584.35,44742.89,75247.26,0,0
340,PAYMENT,1069.35,76780.73,80282.32,20166.56,78692.74,0,0
385,CASH_OUT,368.93,68060.33,7526.73,57928.56,80279.88,0,0
700,PAYMENT,251.55,56477.48,12777.48,12013.56,88829.37,0,0
458,CASH_OUT,241.46,87745.9,18586.32,92678.52,94916.64,0,0
141,DEBIT,0.7,76837.75,25074.56,90454.58,14944.54,0,0
140,CASH_OUT,3139.02,20010.42,4885.66,99609.47,15870.0,0,0
75,TRANSFER,607.31,73437.12,83915.51,64806.9,36533.85,0,0
100,PAYMENT,18.5,26052.43,90153.05,73835.43,86493.1,0,0
657,CASH_OUT,502.43,98646.96,54734.64,68814.0,62420.54,0,0
175,DEBIT,116.3,28263.45,89942.33,86173.75,79818.47,0,0
733,CASH_OUT,92.69,7008.77,89198.27,28818.09,11604.09,0,0
323,PAYMENT,3164.26,63514.95,30314.8,42418.59,43731.66,0,0
477,DEBIT,26.21,62570.91,44803.92,68168.98,47688.26,0,0
10,CASH_OUT,4002.03,75975.16,21308.82,374.49,77070.33,0,0
